id,period,amount,game,status,time
2117,2022070110363,2,wingo,1,1665060180037
2118,2022070110364,7,wingo,1,1665060240120
2119,2022070110122,0,wingo3,1,1665060300199
2120,2022070110074,0,wingo5,1,1665060300197
2121,2022070110365,9,wingo,1,1665060300198
2122,2022070110366,3,wingo,1,1665060360275
2123,2022070110367,3,wingo,1,1665060420360
2124,2022070110368,6,wingo,1,1665060480444
2125,2022070110123,4,wingo3,1,1665060480446
2126,2022070110369,7,wingo,1,1665060540514
2127,2022070110075,4,wingo5,1,1665060600594
2128,2022070110038,3,wingo10,1,1665060600591
2129,2022070110370,5,wingo,1,1665060600593
2130,2022070110371,0,wingo,1,1665060660672
2131,2022070110124,2,wingo3,1,1665060660673
2132,2022070110372,6,wingo,1,1665060720743
2133,2022070110373,1,wingo,1,1665060780820
2134,2022070110125,9,wingo3,1,1665060840896
2135,2022070110374,1,wingo,1,1665060840897
2136,2022070110375,4,wingo,1,1665060900973
2137,2022070110076,2,wingo5,1,1665060900973
2138,2022070110376,0,wingo,1,1665060960048
2139,2022070110377,8,wingo,1,1665061020130
2140,2022070110126,7,wingo3,1,1665061020131
2141,2022070110378,5,wingo,1,1665061080201
2142,2022070110379,2,wingo,1,1665061140279
2143,2022070110380,0,wingo,1,1665061200364
2144,2022070110039,4,wingo10,1,1665061200365
2145,2022070110127,1,wingo3,1,1665061200366
2146,2022070110077,6,wingo5,1,1665061200363
2147,2022070110381,3,wingo,1,1665061260427
2148,2022070110382,2,wingo,1,1665061320500
2149,2022070110383,3,wingo,1,1665061380578
2150,2022070110128,5,wingo3,1,1665061380579
2151,2022070110384,7,wingo,1,1665061440651
2152,2022070110385,2,wingo,1,1665061500731
2153,2022070110078,9,wingo5,1,1665061500733
2154,2022070110386,9,wingo,1,1665061560806
2155,2022070110129,1,wingo3,1,1665061560807
2156,2022070110387,5,wingo,1,1665061620883
2157,2022070110388,6,wingo,1,1665061680960
2158,2022070110389,4,wingo,1,1665061740043
2159,2022070110130,8,wingo3,1,1665061740045
2160,2022070110079,4,wingo5,1,1665061800118
2161,2022070110040,7,wingo10,1,1665061800116
2162,2022070110390,1,wingo,1,1665061800117
2163,2022070110391,7,wingo,1,1665061860191
2164,2022070110392,2,wingo,1,1665061920263
2165,2022070110131,8,wingo3,1,1665061920264
2166,2022070110393,9,wingo,1,1665061980341
2167,2022070110394,2,wingo,1,1665062040420
2168,2022070110132,0,wingo3,1,1665062100504
2169,2022070110080,4,wingo5,1,1665062100501
2170,2022070110395,9,wingo,1,1665062100503
2171,2022070110396,1,wingo,1,1665062160573
2172,2022070110397,3,wingo,1,1665062220652
2173,2022070110398,1,wingo,1,1665062280729
2174,2022070110133,4,wingo3,1,1665062280730
2175,2022070110399,4,wingo,1,1665062340796
2176,2022070110081,1,wingo5,1,1665062400876
2177,2022070110041,3,wingo10,1,1665062400873
2178,2022070110400,6,wingo,1,1665062400874
2179,2022070110401,1,wingo,1,1665062460948
2180,2022070110134,2,wingo3,1,1665062460949
2181,2022070110402,9,wingo,1,1665062520031
2182,2022070110403,0,wingo,1,1665062580107
2183,2022070110404,4,wingo,1,1665062640185
2184,2022070110135,8,wingo3,1,1665062640187
2185,2022070110405,0,wingo,1,1665062700262
2186,2022070110082,1,wingo5,1,1665062700263
2187,2022070110406,4,wingo,1,1665062760334
2188,2022070110136,1,wingo3,1,1665062820408
2189,2022070110407,9,wingo,1,1665062820409
2190,2022070110408,6,wingo,1,1665062880480
2191,2022070110409,1,wingo,1,1665062940550
2192,2022070110083,1,wingo5,1,1665063000631
2193,2022070110042,7,wingo10,1,1665063000632
2194,2022070110410,5,wingo,1,1665063000633
2195,2022070110137,2,wingo3,1,1665063000629
2196,2022070110411,5,wingo,1,1665063060704
2197,2022070110412,1,wingo,1,1665063120781
2198,2022070110138,8,wingo3,1,1665063180863
2199,2022070110413,2,wingo,1,1665063180862
2200,2022070110414,0,wingo,1,1665063240940
2201,2022070110415,7,wingo,1,1665063300018
2202,2022070110084,8,wingo5,1,1665063300020
2203,2022070110416,9,wingo,1,1665063360098
2204,2022070110139,7,wingo3,1,1665063360101
2205,2022070110417,2,wingo,1,1665063420176
2206,2022070110418,2,wingo,1,1665063480259
2207,2022070110419,9,wingo,1,1665063540325
2208,2022070110140,3,wingo3,1,1665063540326
2209,2022070110085,4,wingo5,1,1665063600402
2210,2022070110420,9,wingo,1,1665063600402
2211,2022070110043,1,wingo10,1,1665063600403
2212,2022070110421,9,wingo,1,1665063660474
2213,2022070110141,2,wingo3,1,1665063720555
2214,2022070110422,3,wingo,1,1665063720555
2215,2022070110423,6,wingo,1,1665063780631
2216,2022070110424,2,wingo,1,1665063840706
2217,2022070110086,2,wingo5,1,1665063900781
2218,2022070110425,5,wingo,1,1665063900783
2219,2022070110142,9,wingo3,1,1665063900784
2220,2022070110426,6,wingo,1,1665063960855
2221,2022070110427,5,wingo,1,1665064020935
2222,2022070110428,0,wingo,1,1665064080014
2223,2022070110143,7,wingo3,1,1665064080016
2224,2022070110429,5,wingo,1,1665064140087
2225,2022070110087,9,wingo5,1,1665064200165
2226,2022070110044,8,wingo10,1,1665064200163
2227,2022070110430,5,wingo,1,1665064200164
2228,2022070110431,7,wingo,1,1665064260240
2229,2022070110144,6,wingo3,1,1665064260242
2230,2022070110432,7,wingo,1,1665064320317
2231,2022070110433,3,wingo,1,1665064380393
2232,2022070110145,0,wingo3,1,1665064440474
2233,2022070110434,6,wingo,1,1665064440476
2234,2022070110435,4,wingo,1,1665064500549
2235,2022070110088,4,wingo5,1,1665064500551
2236,2022070110436,9,wingo,1,1665064560623
2237,2022070110437,3,wingo,1,1665064620701
2238,2022070110146,8,wingo3,1,1665064620703
2239,2022070110438,7,wingo,1,1665064680773
2240,2022070110439,6,wingo,1,1665064740850
2241,2022070110089,6,wingo5,1,1665064800933
2242,2022070110045,2,wingo10,1,1665064800934
2243,2022070110440,2,wingo,1,1665064800935
2244,2022070110147,8,wingo3,1,1665064800932
2245,2022070110441,6,wingo,1,1665064860005
2246,2022070110442,1,wingo,1,1665064920087
2247,2022070110443,4,wingo,1,1665064980172
2248,2022070110148,8,wingo3,1,1665064980173
2249,2022070110444,1,wingo,1,1665065040255
2250,2022070110445,5,wingo,1,1665065100339
2251,2022070110090,5,wingo5,1,1665065100340
2252,2022070110446,2,wingo,1,1665065160417
2253,2022070110149,0,wingo3,1,1665065160419
2254,2022070110447,4,wingo,1,1665065220494
2255,2022070110448,0,wingo,1,1665065280570
2256,2022070110449,4,wingo,1,1665065340650
2257,2022070110150,3,wingo3,1,1665065340652
2258,2022070110091,3,wingo5,1,1665065400729
2259,2022070110046,2,wingo10,1,1665065400727
2260,2022070110450,8,wingo,1,1665065400728
2261,2022070110451,2,wingo,1,1665065460803
2262,2022070110452,1,wingo,1,1665065520878
2263,2022070110151,2,wingo3,1,1665065520879
2264,2022070110453,7,wingo,1,1665065580952
2265,2022070110454,1,wingo,1,1665065640030
2266,2022070110092,8,wingo5,1,1665065700108
2267,2022070110152,4,wingo3,1,1665065700112
2268,2022070110455,5,wingo,1,1665065700110
2269,2022070110456,6,wingo,1,1665065760204
2270,2022070110457,9,wingo,1,1665065820280
2271,2022070110458,8,wingo,1,1665065880365
2272,2022070110153,4,wingo3,1,1665065880366
2273,2022070110459,2,wingo,1,1665065940441
2274,2022070110093,4,wingo5,1,1665066000527
2275,2022070110047,7,wingo10,1,1665066000525
2276,2022070110460,2,wingo,1,1665066000526
2277,2022070110461,3,wingo,1,1665066060604
2278,2022070110154,0,wingo3,1,1665066060605
2279,2022070110462,0,wingo,1,1665066120680
2280,2022070110463,9,wingo,1,1665066180755
2281,2022070110464,3,wingo,1,1665066240833
2282,2022070110155,7,wingo3,1,1665066240834
2283,2022070110465,7,wingo,1,1665066300904
2284,2022070110094,4,wingo5,1,1665066300906
2285,2022070110466,9,wingo,1,1665066360975
2286,2022070110467,4,wingo,1,1665066420057
2287,2022070110156,1,wingo3,1,1665066420058
2288,2022070110468,7,wingo,1,1665066480137
2289,2022070110469,5,wingo,1,1665066540217
2290,2022070110470,4,wingo,1,1665066600300
2291,2022070110048,9,wingo10,1,1665066600300
2292,2022070110157,7,wingo3,1,1665066600299
2293,2022070110095,2,wingo5,1,1665066600302
2294,2022070110471,1,wingo,1,1665066660375
2295,2022070110472,7,wingo,1,1665066720456
2296,2022070110473,6,wingo,1,1665066780537
2297,2022070110158,3,wingo3,1,1665066780539
2298,2022070110474,9,wingo,1,1665066840614
2299,2022070110475,8,wingo,1,1665066900690
2300,2022070110096,0,wingo5,1,1665066900691
2301,2022070110476,4,wingo,1,1665066960773
2302,2022070110159,0,wingo3,1,1665066960774
2303,2022070110477,5,wingo,1,1665067020850
2304,2022070110478,4,wingo,1,1665067080925
2305,2022070110479,0,wingo,1,1665067141001
2306,2022070110097,1,wingo5,1,1665067200100
2307,2022070110049,0,wingo10,1,1665067200096
2308,2022070110480,3,wingo,1,1665067200099
2309,2022070110481,7,wingo,1,1665067260161
2310,2022070110482,2,wingo,1,1665067320239
2311,2022070110160,8,wingo3,1,1665067320240
2312,2022070110483,3,wingo,1,1665067380309
2313,2022070110484,5,wingo,1,1665067440364
2314,2022070110098,0,wingo5,1,1665067500433
2315,2022070110485,4,wingo,1,1665067500434
2316,2022070110161,4,wingo3,1,1665067500437
2317,2022070110486,5,wingo,1,1665067560507
2318,2022070110487,5,wingo,1,1665067620580
2319,2022070110488,9,wingo,1,1665067680658
2320,2022070110162,3,wingo3,1,1665067680660
2321,2022070110489,1,wingo,1,1665067740729
2322,2022070110050,3,wingo10,1,1665067800813
2323,2022070110490,5,wingo,1,1665067800814
2324,2022070110099,5,wingo5,1,1665067800818
2325,2022070110491,8,wingo,1,1665067860889
2326,2022070110163,5,wingo3,1,1665067860890
2327,2022070110492,1,wingo,1,1665067920967
2328,2022070110493,4,wingo,1,1665067980036
2329,2022070110494,6,wingo,1,1665068040110
2330,2022070110164,5,wingo3,1,1665068040112
2331,2022070110495,3,wingo,1,1665068100186
2332,2022070110100,7,wingo5,1,1665068100187
2333,2022070110496,6,wingo,1,1665068160263
2334,2022070110497,4,wingo,1,1665068220344
2335,2022070110165,2,wingo3,1,1665068220345
2336,2022070110498,3,wingo,1,1665068280423
2337,2022070110499,6,wingo,1,1665068340494
2338,2022070110101,0,wingo5,1,1665068400585
2339,2022070110051,2,wingo10,1,1665068400586
2340,2022070110500,1,wingo,1,1665068400586
2341,2022070110166,8,wingo3,1,1665068400579
2342,2022070110501,7,wingo,1,1665068460660
2343,2022070110502,7,wingo,1,1665068520741
2344,2022070110167,1,wingo3,1,1665068580816
2345,2022070110503,8,wingo,1,1665068580815
2346,2022070110504,4,wingo,1,1665068640892
2347,2022070110505,7,wingo,1,1665068700972
2348,2022070110102,0,wingo5,1,1665068700974
2349,2022070110506,9,wingo,1,1665068760040
2350,2022070110168,4,wingo3,1,1665068760042
2351,2022070110507,0,wingo,1,1665068820117
2352,2022070110508,5,wingo,1,1665068880198
2353,2022070110509,5,wingo,1,1665068940277
2354,2022070110169,1,wingo3,1,1665068940278
2355,2022070110103,7,wingo5,1,1665069000360
2356,2022070110052,0,wingo10,1,1665069000358
2357,2022070110510,6,wingo,1,1665069000359
2358,2022070110511,5,wingo,1,1665069060433
2359,2022070110512,7,wingo,1,1665069120506
2360,2022070110170,8,wingo3,1,1665069120507
2361,2022070110513,3,wingo,1,1665069180592
2362,2022070110514,9,wingo,1,1665069240669
2363,2022070110171,6,wingo3,1,1665069300762
2364,2022070110104,4,wingo5,1,1665069300759
2365,2022070110515,7,wingo,1,1665069300760
2366,2022070110516,4,wingo,1,1665069360837
2367,2022070110517,4,wingo,1,1665069420913
2368,2022070110172,4,wingo3,1,1665069480993
2369,2022070110518,8,wingo,1,1665069480994
2370,2022070110519,5,wingo,1,1665069540066
2371,2022070110105,5,wingo5,1,1665069600149
2372,2022070110053,2,wingo10,1,1665069600145
2373,2022070110520,5,wingo,1,1665069600147
2374,2022070110521,1,wingo,1,1665069660223
2375,2022070110173,5,wingo3,1,1665069660224
2376,2022070110522,0,wingo,1,1665069720298
2377,2022070110523,7,wingo,1,1665069780368
2378,2022070110174,3,wingo3,1,1665069840434
2379,2022070110524,3,wingo,1,1665069840433
2380,2022070110525,5,wingo,1,1665069900507
2381,2022070110106,7,wingo5,1,1665069900508
2382,2022070110526,4,wingo,1,1665069960586
2383,2022070110527,5,wingo,1,1665070020663
2384,2022070110175,6,wingo3,1,1665070020664
2385,2022070110528,8,wingo,1,1665070080737
2386,2022070110529,1,wingo,1,1665070140812
2387,2022070110107,1,wingo5,1,1665070200889
2388,2022070110054,3,wingo10,1,1665070200890
2389,2022070110530,1,wingo,1,1665070200891
2390,2022070110176,2,wingo3,1,1665070200887
2391,2022070110531,0,wingo,1,1665070260959
2392,2022070110532,5,wingo,1,1665070320037
2393,2022070110533,0,wingo,1,1665070380113
2394,2022070110177,3,wingo3,1,1665070380115
2395,2022070110534,1,wingo,1,1665070440193
2396,2022070110535,4,wingo,1,1665070500266
2397,2022070110108,6,wingo5,1,1665070500268
2398,2022070110536,8,wingo,1,1665070560342
2399,2022070110178,5,wingo3,1,1665070560344
2400,2022070110537,2,wingo,1,1665070620442
2401,2022070110538,0,wingo,1,1665070680516
2402,2022070110539,9,wingo,1,1665070740594
2403,2022070110179,3,wingo3,1,1665070740596
2404,2022070110540,6,wingo,1,1665070800674
2405,2022070110109,9,wingo5,1,1665070800677
2406,2022070110055,2,wingo10,1,1665070800673
2407,2022070110541,7,wingo,1,1665070860744
2408,2022070110180,4,wingo3,1,1665070920825
2409,2022070110542,3,wingo,1,1665070920826
2410,2022070110543,5,wingo,1,1665070980898
2411,2022070110544,6,wingo,1,1665071040976
2412,2022070110181,5,wingo3,1,1665071100060
2413,2022070110110,9,wingo5,1,1665071100056
2414,2022070110545,2,wingo,1,1665071100059
2415,2022070110546,4,wingo,1,1665071160130
2416,2022070110547,0,wingo,1,1665071220206
2417,2022070110182,7,wingo3,1,1665071280283
2418,2022070110548,0,wingo,1,1665071280283
2419,2022070110549,4,wingo,1,1665071340363
2420,2022070110111,6,wingo5,1,1665071400449
2421,2022070110056,3,wingo10,1,1665071400446
2422,2022070110550,5,wingo,1,1665071400447
2423,2022070110183,7,wingo3,1,1665071460524
2424,2022070110551,6,wingo,1,1665071460523
2425,2022070110552,5,wingo,1,1665071520598
2426,2022070110553,4,wingo,1,1665071580676
2427,2022070110554,7,wingo,1,1665071640760
2428,2022070110184,2,wingo3,1,1665071640761
2429,2022070110555,5,wingo,1,1665071700833
2430,2022070110112,6,wingo5,1,1665071700834
2431,2022070110556,5,wingo,1,1665071760903
2432,2022070110557,7,wingo,1,1665071820991
2433,2022070110185,8,wingo3,1,1665071820992
2434,2022070110558,4,wingo,1,1665071880066
2435,2022070110559,4,wingo,1,1665071940147
2436,2022070110113,4,wingo5,1,1665072000226
2437,2022070110057,5,wingo10,1,1665072000227
2438,2022070110560,1,wingo,1,1665072000228
2439,2022070110186,6,wingo3,1,1665072000225
2440,2022070110561,1,wingo,1,1665072060304
2441,2022070110562,0,wingo,1,1665072120394
2442,2022070110563,4,wingo,1,1665072180487
2443,2022070110187,1,wingo3,1,1665072180488
2444,2022070110564,9,wingo,1,1665072240563
2445,2022070110565,8,wingo,1,1665072300640
2446,2022070110114,0,wingo5,1,1665072300641
2447,2022070110566,7,wingo,1,1665072360715
2448,2022070110188,2,wingo3,1,1665072360716
2449,2022070110567,7,wingo,1,1665072420795
2450,2022070110568,6,wingo,1,1665072480875
2451,2022070110569,7,wingo,1,1665072540950
2452,2022070110189,0,wingo3,1,1665072540951
2453,2022070110058,2,wingo10,1,1665072600027
2454,2022070110115,5,wingo5,1,1665072600028
2455,2022070110570,7,wingo,1,1665072600028
2456,2022070110571,9,wingo,1,1665072660106
2457,2022070110190,3,wingo3,1,1665072720186
2458,2022070110572,6,wingo,1,1665072720185
2459,2022070110573,1,wingo,1,1665072780258
2460,2022070110574,6,wingo,1,1665072840334
2461,2022070110116,9,wingo5,1,1665072900413
2462,2022070110575,7,wingo,1,1665072900413
2463,2022070110191,0,wingo3,1,1665072900414
2464,2022070110576,7,wingo,1,1665072960492
2465,2022070110577,5,wingo,1,1665073020586
2466,2022070110578,7,wingo,1,1665073080668
2467,2022070110192,7,wingo3,1,1665073080670
2468,2022070110579,9,wingo,1,1665073140740
2469,2022070110117,8,wingo5,1,1665073200821
2470,2022070110059,7,wingo10,1,1665073200817
2471,2022070110580,4,wingo,1,1665073200819
2472,2022070110581,8,wingo,1,1665073260890
2473,2022070110193,7,wingo3,1,1665073260891
2474,2022070110582,7,wingo,1,1665073320963
2475,2022070110583,9,wingo,1,1665073380036
2476,2022070110584,2,wingo,1,1665073440129
2477,2022070110194,7,wingo3,1,1665073440131
2478,2022070110585,4,wingo,1,1665073500224
2479,2022070110118,2,wingo5,1,1665073500225
2480,2022070110586,3,wingo,1,1665073560302
2481,2022070110587,5,wingo,1,1665073620381
2482,2022070110195,2,wingo3,1,1665073620383
2483,2022070110588,6,wingo,1,1665073680454
2484,2022070110589,0,wingo,1,1665073740535
2485,2022070110119,6,wingo5,1,1665073800618
2486,2022070110060,7,wingo10,1,1665073800620
2487,2022070110590,5,wingo,1,1665073800622
2488,2022070110196,7,wingo3,1,1665073800617
2489,2022070110591,6,wingo,1,1665073860689
2490,2022070110592,7,wingo,1,1665073920765
2491,2022070110593,4,wingo,1,1665073980846
2492,2022070110197,0,wingo3,1,1665073980847
2493,2022070110594,3,wingo,1,1665074040930
2494,2022070110595,8,wingo,1,1665074100009
2495,2022070110120,7,wingo5,1,1665074100010
2496,2022070110596,5,wingo,1,1665074160080
2497,2022070110198,9,wingo3,1,1665074160082
2498,2022070110597,6,wingo,1,1665074220157
2499,2022070110598,4,wingo,1,1665074280234
2500,2022070110599,2,wingo,1,1665074340309
2501,2022070110199,7,wingo3,1,1665074340310
2502,2022070110600,2,wingo,1,1665074400387
2503,2022070110061,6,wingo10,1,1665074400386
2504,2022070110121,7,wingo5,1,1665074400388
2505,2022070110601,6,wingo,1,1665074460459
2506,2022070110602,6,wingo,1,1665074520537
2507,2022070110200,2,wingo3,1,1665074520538
2508,2022070110603,6,wingo,1,1665074580615
2509,2022070110604,7,wingo,1,1665074640680
2510,2022070110122,0,wingo5,1,1665074700754
2511,2022070110605,1,wingo,1,1665074700756
2512,2022070110201,6,wingo3,1,1665074700758
2513,2022070110606,1,wingo,1,1665074760822
2514,2022070110607,0,wingo,1,1665074820894
2515,2022070110608,4,wingo,1,1665074880968
2516,2022070110202,4,wingo3,1,1665074880969
2517,2022070110609,6,wingo,1,1665074940029
2518,2022070110062,5,wingo10,1,1665075000099
2519,2022070110123,5,wingo5,1,1665075000102
2520,2022070110610,6,wingo,1,1665075000100
2521,2022070110203,1,wingo3,1,1665075060180
2522,2022070110611,8,wingo,1,1665075060186
2523,2022070110612,2,wingo,1,1665075120259
2524,2022070110613,2,wingo,1,1665075180324
2525,2022070110614,5,wingo,1,1665075240404
2526,2022070110204,2,wingo3,1,1665075240406
2527,2022070110615,1,wingo,1,1665075300477
2528,2022070110124,6,wingo5,1,1665075300479
2529,2022070110616,7,wingo,1,1665075360552
2530,2022070110617,2,wingo,1,1665075420630
2531,2022070110205,1,wingo3,1,1665075420631
2532,2022070110618,0,wingo,1,1665075480708
2533,2022070110619,7,wingo,1,1665075540785
2534,2022070110206,7,wingo3,1,1665075600870
2535,2022070110063,9,wingo10,1,1665075600871
2536,2022070110125,9,wingo5,1,1665075600871
2537,2022070110620,8,wingo,1,1665075600870
2538,2022070110621,0,wingo,1,1665075660942
2539,2022070110622,2,wingo,1,1665075720040
2540,2022070110623,1,wingo,1,1665075780164
2541,2022070110207,6,wingo3,1,1665075780165
2542,2022070110624,9,wingo,1,1665075840246
2543,2022070110625,3,wingo,1,1665075900326
2544,2022070110126,4,wingo5,1,1665075900327
2545,2022070110626,0,wingo,1,1665075960398
2546,2022070110208,8,wingo3,1,1665075960400
2547,2022070110627,9,wingo,1,1665076020472
2548,2022070110628,4,wingo,1,1665076080548
2549,2022070110629,3,wingo,1,1665076140626
2550,2022070110209,2,wingo3,1,1665076140627
2551,2022070110064,8,wingo10,1,1665076200716
2552,2022070110127,1,wingo5,1,1665076200715
2553,2022070110630,8,wingo,1,1665076200718
2554,2022070110631,5,wingo,1,1665076260781
